Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C),Cloud_Fraction,Long_wave_radiation_flux,Short_wave_radiation_flux,Precipitation
8/24/2008,29.88888889,21,60.3,2.771569066,998.98505,30.6,0.145299996,-72.1572876,229.802017,0.20844
8/25/2008,29.44444444,22.61111111,67.7,2.682163612,1002.37144,30.6,0.099999998,-54.5321503,212.565842,0.12744
8/26/2008,29.33333333,23.11111111,70,2.101028163,1002.37144,29.9,0.086299998,-62.9264145,229.840103,0.1296
8/27/2008,29.83333333,23.5,69.8,2.011622709,1002.37144,29.8,0.269599993,-73.6513748,225.162674,0.21924
8/28/2008,32.61111111,18.83333333,49.9,2.682163612,998.98505,29.7,0.497299987,-73.140892,229.942551,0.41148
8/29/2008,29.16666667,23.66666667,73.2,2.190433616,1002.37144,29.5,0.316599992,-41.0186462,180.931808,0.63936
8/30/2008,28.61111111,21.61111111,66.4,2.458649978,1002.37144,29.6,0.109499997,-72.3407288,226.430893,0
8/31/2008,27.72222222,20.27777778,64.8,2.369244524,1002.37144,29.7,0.037399999,-94.8237686,240.715271,0.01188
9/1/2008,27.5,19.5,62.8,2.101028163,1002.37144,29.5,0.024799999,-89.4180145,237.940079,0
9/2/2008,27.11111111,18.77777778,61.6,2.235136343,1002.37144,29.4,0.107999997,-82.6796951,228.791794,0
9/3/2008,27.05555556,18.44444444,61.1,2.27983907,1002.37144,29.4,0.043399999,-77.6032562,221.511246,0
9/4/2008,27.05555556,19.94444444,66.3,2.011622709,1002.37144,29.4,0.037299999,-79.2535095,224.886795,0
9/5/2008,28.33333333,21.66666667,67.7,2.324541797,1002.37144,29.6,0.022699999,-95.1694946,233.88826,0
9/6/2008,28.44444444,19.44444444,61.5,2.324541797,1002.37144,29.4,0.0132,-96.6182938,233.646927,0
9/7/2008,28.44444444,20.66666667,65.9,2.503352705,998.98505,29.2,0.040599999,-91.3567963,230.324722,0
9/8/2008,27.66666667,21.33333333,69.9,2.056325436,1002.37144,29,0.140099996,-73.5640259,215.151077,0
9/9/2008,27.55555556,22,72.9,1.966919982,1002.37144,29.1,0.159699996,-67.2149048,205.156265,0.594
9/10/2008,27.44444444,21.33333333,70.5,1.788109075,1002.37144,29.2,0.154299996,-86.059906,216.65657,0.03996
9/11/2008,26.94444444,15.33333333,52.1,2.950379973,982.0531,28.9,0.098599998,-98.6041107,223.589157,0
9/12/2008,26,19,64.9,2.458649978,982.0531,28.9,0.327399992,-60.3195648,190.321442,6.75648
9/13/2008,27.16666667,21.11111111,69.9,2.011622709,1002.37144,28.7,0.300699992,-78.8939438,205.306122,1.71072
9/14/2008,27.38888889,20.44444444,66.8,2.101028163,1005.75783,28.6,0.242199994,-76.2345657,202.091278,0.53892
9/15/2008,28.22222222,19.72222222,62.7,2.413947251,1005.75783,29.1,0.074699998,-81.8758163,197.904449,5.3784
9/16/2008,26.83333333,20.44444444,69.5,2.27983907,1002.37144,28.9,0.150999996,-87.9777451,211.722092,0
9/17/2008,26.33333333,19.22222222,66,2.9950827,1002.37144,28.7,0.170599996,-66.5408249,173.889175,0.42984
9/18/2008,26.94444444,15.61111111,52.7,3.889137237,1002.37144,28.6,0.197599995,-81.4408722,199.24411,0
9/19/2008,25.77777778,14.16666667,50.4,2.905677246,1002.37144,28.3,0.666599983,-76.5541763,194.62851,0.41688
9/20/2008,24.11111111,15.83333333,60.2,3.263299061,1002.37144,28.1,0.999999975,-40.5014534,67.2384796,8.82576
9/21/2008,20.72222222,16.88888889,79.9,3.129190881,1002.37144,27.2,0.373299991,-40.8273125,105.119064,19.23264
9/22/2008,22.5,14.38888889,61.6,3.129190881,1002.37144,27.4,0.602499985,-58.2284966,153.856628,1.39968
9/23/2008,22.05555556,12.11111111,55,3.844434511,1002.37144,27.3,0.370199991,-66.5934448,171.41629,0.41364
9/24/2008,22.44444444,13.05555556,57.2,2.816271793,1005.75783,27.2,0.41109999,-75.5181351,178.185318,0
9/25/2008,22.38888889,15.77777778,66.6,2.369244524,1005.75783,28,0.999999975,-51.722702,148.877853,10.49868
9/26/2008,24.77777778,15,55.8,3.665623603,1002.37144,27,0.466699988,-56.1855164,142.596466,12.30876
9/27/2008,25.27777778,8.5,36.6,5.9901654,1002.37144,26.6,0.704299982,-90.9361877,189.227875,0.2538
9/28/2008,23.38888889,9.166666667,42.1,4.023245418,1005.75783,26.7,0.724899982,-80.5599823,187.117706,2.35872
9/29/2008,23.33333333,15.16666667,61,3.397407242,1005.75783,26,0.242399994,-56.4837875,104.328323,0
9/30/2008,21.94444444,5.111111111,35.3,6.928922664,1009.14422,25.9,0.216399995,-111.889626,193.440643,0.05508
10/1/2008,20.55555556,7.388888889,45,2.905677246,1012.53061,25.7,0.38059999,-97.1558533,192.452988,0.63072
10/2/2008,21.16666667,9.888888889,51.1,2.905677246,1012.53061,25.4,0.690699983,-87.5595474,189.191559,0
10/3/2008,21.33333333,12.38888889,58.5,1.788109075,1012.53061,25.2,0.899799977,-61.6900101,161.003448,0.3024
10/4/2008,22.5,16.5,69.8,2.190433616,1009.14422,25,0.653299983,-34.1776848,101.506332,0.55188
10/5/2008,23.72222222,17.72222222,70.4,2.637460885,1009.14422,25.4,0.373399991,-29.6102695,83.3397827,0.70632
10/6/2008,22.72222222,15.38888889,63.9,3.665623603,1009.14422,25.4,0.250499994,-43.2018318,110.184975,0
10/7/2008,21.22222222,12.44444444,60.2,3.263299061,1009.14422,25.1,0.112399997,-76.0044861,168.301422,0
10/8/2008,20.55555556,12.77777778,62.9,2.413947251,1009.14422,25.1,0.329199992,-86.7702789,174.396027,0
10/9/2008,20.88888889,12.66666667,62.5,2.369244524,1009.14422,25.1,0.463199988,-82.8011093,146.873657,0.02484
10/10/2008,23.16666667,6,37,3.486812696,1012.53061,25.3,0.230999994,-105.953606,174.622513,0
10/11/2008,22.27777778,3.388888889,30.3,4.693786321,1012.53061,25.2,0.39899999,-111.136055,171.845413,0.432
10/12/2008,22.5,4.166666667,31,4.917299955,1009.14422,25,0.645799984,-103.154648,170.913193,0
10/13/2008,23.77777778,6.722222222,35.4,3.352704515,1009.14422,24.8,0.187499995,-91.7295685,161.254593,0
10/14/2008,20.66666667,11.38888889,58.2,3.933839964,1012.53061,24.7,0.999999975,-66.6293945,143.139069,24.95232
10/15/2008,20.72222222,14,66.1,3.486812696,1009.14422,24.5,0.38839999,-57.4665642,116.277626,0.01404
10/16/2008,21.11111111,11.05555556,55.7,4.693786321,1009.14422,24.6,0.169499996,-88.1142883,164.848053,0
10/17/2008,19.33333333,11.38888889,63.1,2.369244524,1009.14422,24.5,0.134899997,-90.7141418,165.043533,0
10/18/2008,19.38888889,11.5,62.5,2.101028163,1012.53061,24.5,0.534099987,-81.7674332,149.700043,1.13184
10/19/2008,21.11111111,10.55555556,55.5,2.458649978,1012.53061,24.3,0.248999994,-86.586647,155.91185,0.1296
10/20/2008,21.5,10.11111111,51.5,2.816271793,1009.14422,24.6,0.177799996,-92.5761261,155.334763,0.00648
10/21/2008,22.55555556,7.611111111,41.9,2.905677246,1005.75783,24.9,0.157899996,-100.527588,156.100586,0
10/22/2008,21.44444444,10.44444444,52.2,2.682163612,1005.75783,24.8,0.642299984,-87.4430618,152.711975,0.02052
10/23/2008,21.16666667,10.77777778,53.8,2.771569066,1005.75783,24.6,0.149399996,-93.8487015,153.427002,1.14048
10/24/2008,20.66666667,7.944444444,47.2,3.620920876,1009.14422,24.2,0.101799997,-108.078033,158.458221,0
10/25/2008,19.05555556,6.5,46.3,2.637460885,1009.14422,24.1,0.314499992,-86.9514313,139.865891,0
10/26/2008,19.16666667,6.666666667,46.5,3.084488154,1009.14422,24.1,0.365699991,-83.0084686,131.413605,0.15336
10/27/2008,17.94444444,8,54.2,3.844434511,1005.75783,23.9,0.581099985,-76.3233871,124.308456,0.2322
10/28/2008,18.77777778,5.833333333,44.2,4.649083594,1009.14422,24,0.315399992,-94.030098,135.819809,0
10/29/2008,18.72222222,5.611111111,44.7,3.263299061,1012.53061,23.9,0.173199996,-99.7544861,149.021942,0
10/30/2008,19,8.833333333,54.6,2.726866339,1012.53061,23.7,0.552899986,-87.5860367,137.80336,0
10/31/2008,19.72222222,13.05555556,66.5,1.832811802,1012.53061,23.6,0.636299984,-77.9937744,128.031052,0.20736
11/1/2008,24.33333333,9.166666667,44.9,4.42556996,1012.53061,23.5,0.41169999,-101.406631,145.571014,0
11/2/2008,20.72222222,10.16666667,54.1,2.548055431,1012.53061,23.7,0.39169999,-85.8047791,138.931854,0
11/3/2008,19.83333333,14.27777778,70.8,2.011622709,1012.53061,23.1,0.637499984,-67.8453064,121.396019,0
11/4/2008,19.5,13.83333333,71.6,2.190433616,1015.917,23.3,0.073299998,-87.4835892,136.61618,0
11/5/2008,18.22222222,5.777777778,49.3,2.592758158,1015.917,23.4,0.057599999,-111.763435,143.321503,0
11/6/2008,17.38888889,3.222222222,44.5,2.324541797,1012.53061,23.4,0.043799999,-109.143074,140.869095,0
11/7/2008,16.72222222,5.388888889,51.1,2.101028163,1012.53061,23.2,0.325099992,-105.21447,138.965485,0.01188
11/8/2008,16.5,5.388888889,48.5,2.101028163,992.21227,23.1,0.722699982,-105.112137,139.173264,0.02052
11/9/2008,18,5.888888889,47.5,2.592758158,1012.53061,23.2,0.065899998,-105.062424,139.382645,0
11/10/2008,17.33333333,4.666666667,46.6,2.413947251,1012.53061,23,0.536699986,-105.040695,139.597733,0
11/11/2008,17.22222222,7.388888889,55.3,2.056325436,1012.53061,22.8,0.770599981,-105.032143,139.818405,1.59624
11/12/2008,17.16666667,9.611111111,62.8,2.592758158,1012.53061,22.6,0.713399982,-75.9138336,109.555962,15.17292
11/13/2008,16.27777778,10.05555556,67.9,2.458649978,1012.53061,22.6,0.173199996,-82.8521805,110.183296,0.65988
11/14/2008,15.88888889,6.833333333,57.8,2.905677246,1012.53061,22.7,0.564799986,-97.9926987,119.834938,0
11/15/2008,15.27777778,5.666666667,55.9,2.324541797,1015.917,22.5,0.290899993,-102.73378,128.095047,0
11/16/2008,15.5,4.333333333,51.7,2.548055431,1012.53061,22.7,0.118199997,-96.0470123,123.625343,0
11/17/2008,15.16666667,7,60.5,1.788109075,1009.14422,22.5,0.987799975,-82.7227097,113.031425,4.43016
11/18/2008,15.11111111,12.05555556,81.7,2.101028163,1009.14422,22.3,0.999999975,-22.3921814,29.7345715,12.71268
11/19/2008,14.44444444,11.94444444,84.3,3.576218149,1009.14422,22.1,0.849799979,-52.919426,61.4260826,24.06888
11/20/2008,15.61111111,10.05555556,71.8,2.235136343,1009.14422,22,0.156899996,-65.3071671,82.5965729,0.09504
11/21/2008,14.77777778,9.055555556,69.8,2.190433616,1009.14422,21.9,0.473799988,-54.898819,74.793335,0
11/22/2008,14.44444444,11,80,1.922217255,1002.37144,21.6,0.895099977,-53.7586899,77.1063309,6.8418
11/23/2008,17.72222222,13.05555556,74.7,4.112650872,998.98505,21.4,0.895399977,-57.4473152,72.2573242,1.19232
11/24/2008,15.83333333,13.83333333,89,1.877514528,1009.14422,21.3,0.78179998,-40.1957664,65.9082108,12.8466
11/25/2008,17,13.61111111,82,1.43048726,1012.53061,21,0.541399986,-37.159462,50.8758011,0.31968
11/26/2008,16.38888889,13.77777778,85.4,1.56459544,1012.53061,20.8,0.39429999,-40.4723244,67.1337128,0
11/27/2008,16.77777778,10.88888889,69.8,3.442109969,1009.14422,20.8,0.313499992,-73.2405701,88.6361542,0
11/28/2008,14.38888889,-2.444444444,35.6,8.627626285,1009.14422,20.7,0.124499997,-120.693893,115.27668,0
11/29/2008,12,0.722222222,49.2,2.637460885,1012.53061,20.7,0.918299977,-83.7770081,81.6471405,14.3964
11/30/2008,14.88888889,6.5,58.9,2.548055431,1015.917,20.4,0.354799991,-55.8623619,58.7901154,0
12/1/2008,14.5,8.555555556,69.7,2.548055431,1015.917,20.7,0.444699989,-85.5736771,109.962425,0
12/2/2008,13.61111111,7.277777778,68.4,1.966919982,1015.917,20.6,0.255199994,-86.1637955,108.16848,0
12/3/2008,13.44444444,8.055555556,71.7,1.56459544,1012.53061,20.7,0.622299984,-81.0188904,106.028275,0
12/4/2008,13.66666667,6.777777778,65.7,2.190433616,1015.917,20.6,0.984299975,-86.8985519,87.60112,2.99808
12/5/2008,14.5,4.833333333,53.9,2.14573089,1019.30339,20.4,0.964099976,-64.1442871,77.4028168,7.05024
12/6/2008,14.55555556,-1.111111111,49.3,2.190433616,1015.917,20.6,0.466099988,-88.4363098,96.7067108,7.89696
12/7/2008,15.33333333,8.5,65.7,1.877514528,1009.14422,20.5,0.896999977,-52.2995453,75.1401291,16.18272
12/8/2008,16.33333333,11.88888889,75.8,4.157353599,1002.37144,20.2,0.478999988,-31.772316,37.3937149,0
12/9/2008,12.88888889,-2.555555556,41,8.225301743,1009.14422,20.5,0.239299994,-108.452965,104.313614,0
12/10/2008,9.722222222,-5.055555556,38.2,3.755029057,1019.30339,20.4,0.128699997,-122.896095,111.529121,0
12/11/2008,8.277777778,-5.666666667,45.5,2.369244524,1019.30339,20.5,0.300899992,-114.20359,110.921516,2.03796
12/12/2008,10.66666667,1,53.9,2.369244524,1012.53061,20.3,0.80139998,-74.2229462,102.836601,0.00972
12/13/2008,13.22222222,6.5,65,2.235136343,1009.14422,20.1,0.751699981,-36.0745392,38.7145538,0
12/14/2008,11.94444444,5.166666667,65.7,2.369244524,1012.53061,20.3,0.38739999,-65.2325821,90.4680862,0
12/15/2008,12.77777778,1.444444444,53.8,2.816271793,1015.917,20.1,0.115999997,-89.0022812,95.3520203,0
12/16/2008,12.38888889,-2.666666667,47.7,2.860974519,1015.917,20,0.103699997,-99.7810287,102.784256,0
12/17/2008,11,-0.666666667,64.8,1.922217255,1015.917,20.2,0.762499981,-87.4053345,101.012466,0
12/18/2008,11.77777778,6.5,71.3,1.877514528,1015.917,20.2,0.560299986,-52.6579742,58.8469658,18.07596
12/19/2008,12.5,7.166666667,72,2.413947251,1012.53061,20.1,0.707399982,-54.0319099,67.5995865,0
12/20/2008,11.44444444,8.5,83.1,2.011622709,1009.14422,19.8,0.704799982,-39.6421928,33.9198265,0
12/21/2008,12,8.722222222,82.1,2.592758158,1002.37144,20,0.968799976,-49.2066231,56.4871788,1.00008
12/22/2008,9.333333333,7.611111111,88.6,3.218596334,1002.37144,20,0.999999975,-23.6415672,17.3251972,4.15692
12/23/2008,11.5,7.555555556,78.2,2.592758158,1002.37144,19.7,0.843599979,-43.1694908,38.0031052,3.34584
12/24/2008,9.5,-2.666666667,44.6,7.957085382,1002.37144,19.5,0.271299993,-115.626656,102.190559,0.0054
12/25/2008,6.555555556,-7.444444444,38.8,5.230219043,1012.53061,19.6,0.440499989,-119.687363,108.802452,0
12/26/2008,7.055555556,-5.166666667,44.6,3.352704515,1019.30339,19.3,0.496099987,-111.87236,107.223167,0
12/27/2008,7.222222222,-3.222222222,54.2,2.413947251,1019.30339,19.1,0.371999991,-103.360489,106.132217,0
12/28/2008,8.222222222,0.555555556,63.3,2.324541797,1012.53061,19.2,0.904699977,-33.7958717,50.6954422,6.41304
12/29/2008,9.277777778,-1.111111111,56.7,6.884219937,1012.53061,19.2,0.856799978,-97.8924026,97.5554352,0
12/30/2008,7.055555556,-9.444444444,30.6,8.404112651,1015.917,19.2,0.460099988,-109.65551,98.9504852,0
12/31/2008,5.666666667,-12.05555556,27.4,8.85113992,1019.30339,20.1,0.276399993,-126.848663,112.894295,0
1/1/2009,5.111111111,-9.5,37,5.006705409,1019.30339,19.6,0.584499985,-111.941582,109.606918,0
1/2/2009,5.111111111,-8,57.1,2.458649978,1019.30339,19.5,0.893299977,-68.1918259,84.7851105,0
1/3/2009,7.833333333,2.277777778,78.8,2.592758158,1015.917,19.2,0.962399976,-16.7421646,24.9372387,6.95304
1/4/2009,10.55555556,8.055555556,84.7,2.369244524,1012.53061,19,0.959599976,-32.9393349,52.3400345,3.7638
1/5/2009,12,9.222222222,84.7,1.475189987,1009.14422,18.8,0.877599978,-45.3700676,63.1104317,0.32076
1/6/2009,10.33333333,8.388888889,87.8,2.816271793,1005.75783,18.7,0.943799976,-35.8399658,58.3160973,5.12568
1/7/2009,12.11111111,4.833333333,64.4,3.933839964,1009.14422,18.7,0.134599997,-84.6289978,108.169716,0.08532
1/8/2009,9.722222222,5.166666667,74.4,2.413947251,1012.53061,18.5,0.308299992,-83.1434402,100.463707,0
1/9/2009,10.77777778,-0.388888889,56.3,3.486812696,1015.917,18.4,0.536899986,-99.2660446,110.738678,0
1/10/2009,9.5,0.777777778,70,2.548055431,1015.917,18.4,0.822599979,-72.1823807,85.8141632,1.65888
1/11/2009,10.11111111,-3.444444444,45.9,7.465355387,1015.917,18.3,0.508899987,-110.645935,114.810326,0
1/12/2009,7.833333333,-4.666666667,45.6,3.352704515,1022.68978,17.2,0.134899997,-118.688599,120.209061,0
1/13/2009,7.111111111,-5.277777778,53.6,2.637460885,1022.68978,17.6,0.816899979,-105.60289,122.822105,0
1/14/2009,7.555555556,-1.666666667,57.5,2.14573089,1022.68978,17.6,0.951299976,-57.4251709,66.919693,15.05844
1/15/2009,10.83333333,-1.666666667,56.8,2.101028163,1019.30339,17.5,0.997399975,-76.5358353,108.570862,3.17088
1/16/2009,9.444444444,5.166666667,75.1,2.101028163,1012.53061,17.4,0.996099975,-19.5396404,32.377018,11.21796
1/17/2009,11.94444444,6.722222222,72,3.173893608,1009.14422,17.8,0.287199993,-62.7396393,89.2978897,0.00432
1/18/2009,10.83333333,-1.5,51.8,4.246759052,1012.53061,18,0.608499985,-90.3215866,125.805328,0
1/19/2009,10.11111111,4.444444444,69,2.27983907,1012.53061,18.2,0.473699988,-26.9875317,45.3715439,0.10044
1/20/2009,10.83333333,3.722222222,64.5,2.637460885,1012.53061,18,0.374299991,-79.8075333,121.995354,0
1/21/2009,9.333333333,4.722222222,74.5,2.235136343,1015.917,17.7,0.79839998,-65.0549164,86.3102188,0.22464
1/22/2009,10.77777778,5.277777778,71,2.816271793,1015.917,17.2,0.735399981,-87.0388565,124.14978,0
1/23/2009,12.16666667,7.166666667,72,4.917299955,1002.37144,17.4,0.986799975,-40.1689377,32.2664185,15.96564
1/24/2009,13,10.22222222,83.2,4.738489048,995.59866,17.3,0.999999975,-30.2486382,51.2052231,9.53856
1/25/2009,14.11111111,12.33333333,90.2,6.124273581,998.98505,17.6,0.996499975,-8.90221786,35.8402977,0.6048
1/26/2009,14.77777778,10.44444444,76.6,4.336164506,1002.37144,17.9,0.499199987,-41.2598877,86.1247101,0.25272
1/27/2009,13,9.944444444,80.8,2.27983907,1012.53061,17.6,0.999999975,-22.1916828,59.6077728,17.58456
1/28/2009,14.72222222,10.33333333,76,5.632543585,1005.75783,17.4,0.886899978,-16.3286762,51.485363,21.74688
1/29/2009,11.66666667,6.5,71,3.352704515,998.98505,17.6,0.743799981,-48.2149696,76.338028,10.11852
1/30/2009,11.16666667,7.166666667,76.6,2.190433616,1002.37144,17.5,0.906099977,-38.2456703,65.2617645,21.00384
1/31/2009,11.22222222,6.111111111,72.2,2.324541797,1002.37144,17.2,0.77799998,-80.305191,128.030838,1.51092
2/1/2009,11.33333333,6.277777778,72.1,2.503352705,1009.14422,17.1,0.643199984,-56.864315,102.641769,0
2/2/2009,11.27777778,6.555555556,74,2.101028163,1015.917,17,0.737799981,-45.3631134,71.8923798,0.57888
2/3/2009,12.05555556,8.055555556,76.9,1.743406348,1019.30339,17,0.996599975,-22.5905571,55.4788132,5.23044
2/4/2009,13.88888889,10.38888889,80.2,1.877514528,1012.53061,17,0.998799975,-31.2843132,56.2463188,45.41184
2/5/2009,14.16666667,10,77.5,2.011622709,1009.14422,16.9,0.681599983,-48.2349472,83.5602417,0.76032
2/6/2009,13.27777778,9.666666667,79.7,2.27983907,1009.14422,16.9,0.588599985,-39.9942703,93.7276154,0.00864
2/7/2009,14.27777778,11.16666667,82.4,2.682163612,1009.14422,16.9,0.991599975,-25.6673317,64.4922562,1.87488
2/8/2009,15.5,13,85.8,4.157353599,1009.14422,17.3,0.999999975,-22.196764,43.2526169,32.51232
2/9/2009,13.44444444,10.27777778,81.8,4.336164506,998.98505,17.1,0.741599981,-42.2226028,60.9563484,0.6048
2/10/2009,12.38888889,0.166666667,57,5.006705409,998.98505,17.3,0.374399991,-83.4637756,134.150391,0.03024
2/11/2009,11.44444444,-1.333333333,57.9,3.129190881,1005.75783,17.4,0.999999975,-69.6658173,141.313675,5.66244
2/12/2009,15.27777778,9.666666667,70.2,7.152436299,1002.37144,17.2,0.535599986,-69.5256653,120.258217,0.63288
2/13/2009,15.72222222,11.05555556,73.7,7.55476084,1002.37144,17.1,0.841899979,-63.7032089,117.299179,0.58104
2/14/2009,15.27777778,8.777777778,65.8,8.940545373,998.98505,17.1,0.930399976,-67.7978287,134.087677,0.8316
2/15/2009,10.88888889,4.222222222,64,4.55967814,998.98505,17.1,0.680199983,-61.3058205,113.948708,3.10824
2/16/2009,9.777777778,-1.722222222,49.2,4.827894502,1005.75783,16.8,0.473299988,-83.4248962,148.66301,0.03672
2/17/2009,8.888888889,-4.055555556,48.8,4.202056325,1012.53061,16.9,0.623199984,-85.4879379,162.519501,0
2/18/2009,9.5,1.944444444,64.5,2.950379973,1012.53061,16.8,0.874799978,-51.4807968,104.295547,0
2/19/2009,9.5,7.222222222,85.6,3.129190881,1005.75783,16.8,0.644199984,-23.3004875,44.3383713,3.83724
2/20/2009,9.666666667,3.555555556,68.9,2.9950827,998.98505,16.8,0.861799978,-71.9879684,123.033463,0.01944
2/21/2009,9.388888889,-3.055555556,42,7.644166294,1002.37144,16.9,0.340399991,-110.497162,171.93045,0
2/22/2009,9.111111111,-2.666666667,49.3,3.442109969,1002.37144,16.8,0.908399977,-77.7679214,162.569183,0
2/23/2009,6.888888889,3.722222222,81.8,2.771569066,1002.37144,16.8,0.998899975,-37.8604431,91.0951767,19.76832
2/24/2009,8.944444444,4.277777778,74.3,2.458649978,1005.75783,16.8,0.582999985,-59.0320473,117.152565,3.50784
2/25/2009,8.666666667,4.944444444,78.7,2.548055431,1009.14422,16.7,0.999999975,-39.4890823,102.433434,8.27064
2/26/2009,7.777777778,5.944444444,87.2,4.649083594,1002.37144,16.5,0.924499977,-36.7200241,71.8594894,16.09416
2/27/2009,8.722222222,3.611111111,71.6,4.246759052,998.98505,16.3,0.875599978,-72.3288651,126.125801,7.89696
2/28/2009,10.27777778,-4.222222222,51,5.587840858,998.98505,16.5,0.434299989,-109.496498,175.938751,0.01728
3/1/2009,9.833333333,-5.055555556,35.7,7.822977202,1009.14422,16.5,0.364299991,-120.257057,192.347504,0.01728
3/2/2009,9.944444444,0.555555556,53.4,2.592758158,1012.53061,16.6,0.970199975,-56.2025642,112.864388,14.01732
3/3/2009,11.88888889,4.666666667,63.4,2.905677246,1012.53061,16.7,0.597099985,-70.3350601,171.768906,0
3/4/2009,12.94444444,8.222222222,74.5,2.369244524,1012.53061,16.7,0.80259998,-49.069191,130.550095,0
3/5/2009,13.83333333,9.333333333,75.7,2.056325436,1009.14422,16.6,0.954599976,-29.799921,93.8687134,38.07972
3/6/2009,16.61111111,11.61111111,72.7,3.308001788,1002.37144,16.5,0.995899975,-54.0001183,165.248825,13.98816
