Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C)
26-Dec-07,9.777777778,4.388888889,70.7,2.413947251,1019.30339,19.4
27-Dec-07,10.38888889,5.611111111,73.6,2.413947251,1019.30339,19.2
28-Dec-07,11.5,-2.166666667,50.7,4.962002682,1019.30339,19.1
29-Dec-07,9.888888889,-6.5,32,6.079570854,1015.917,18.9
30-Dec-07,8.055555556,-5.888888889,41.9,3.263299061,1012.53061,18.7
31-Dec-07,7.888888889,-4.5,56.3,2.503352705,1012.53061,18.6
1-Jan-08,10.55555556,1.833333333,62.4,2.726866339,1009.14422,18.5
2-Jan-08,10.33333333,7.944444444,85.6,2.011622709,1009.14422,18.3
3-Jan-08,10.61111111,6.166666667,75.3,2.235136343,1009.14422,18.7
4-Jan-08,9.166666667,-6.888888889,36.2,8.582923558,1012.53061,19.1
5-Jan-08,8.055555556,-8.333333333,31.4,8.717031739,1019.30339,18.8
6-Jan-08,8.944444444,-5.444444444,40.3,4.157353599,1019.30339,18.7
7-Jan-08,8.944444444,-0.388888889,54.2,2.637460885,1012.53061,18.8
8-Jan-08,12.11111111,-4,42.4,6.124273581,1012.53061,19
9-Jan-08,9.722222222,-7,34.1,5.856057219,1015.917,18.9
10-Jan-08,8.166666667,-8.444444444,30.8,6.079570854,1015.917,18.2
11-Jan-08,6.777777778,-7.277777778,38.5,3.665623603,1019.30339,18.1
12-Jan-08,6.222222222,-7.777777778,39.9,2.9950827,1019.30339,18.1
13-Jan-08,5.5,-6.944444444,45.5,2.324541797,1019.30339,18.1
14-Jan-08,6.388888889,-8,53.1,2.503352705,1019.30339,18
15-Jan-08,7.833333333,0.777777778,65.5,2.548055431,1019.30339,18
16-Jan-08,10.05555556,3.222222222,64.8,2.637460885,1019.30339,17.8
17-Jan-08,8.5,6.555555556,86.7,2.9950827,1019.30339,17.7
18-Jan-08,9.166666667,4.055555556,72.7,2.816271793,1015.917,17.9
19-Jan-08,8.833333333,-2,63,2.905677246,1012.53061,17.8
20-Jan-08,8.111111111,-3.833333333,55.1,2.682163612,1015.917,17.7
21-Jan-08,8.111111111,-6.111111111,47.2,2.816271793,1015.917,17.8
22-Jan-08,8.111111111,-2.111111111,57.4,2.950379973,1009.14422,17.6
23-Jan-08,9,1.5,68.5,2.771569066,1009.14422,17.5
24-Jan-08,9.277777778,3.444444444,69.2,2.682163612,1012.53061,17.8
25-Jan-08,10.77777778,-6.111111111,34.4,8.448815378,1012.53061,17.8
26-Jan-08,9.5,-13.61111111,19.5,8.627626285,1012.53061,17.4
27-Jan-08,9.888888889,-5.5,40.3,3.442109969,1009.14422,17.3
28-Jan-08,9.555555556,2.388888889,65.2,3.844434511,998.98505,17
29-Jan-08,8.222222222,-8.166666667,30.7,12.02503353,998.98505,16.7
30-Jan-08,5.444444444,-13.05555556,25.5,12.24854716,1009.14422,16.9
31-Jan-08,6.888888889,-12.44444444,24.7,7.241841752,1015.917,16.9
1-Feb-08,6,-7.277777778,42.8,2.771569066,1019.30339,16.8
2-Feb-08,7.333333333,-1.555555556,56.7,2.503352705,1019.30339,16.7
3-Feb-08,9.166666667,0.833333333,68.3,2.592758158,1022.68978,16.9
4-Feb-08,10.55555556,0.722222222,62.8,2.860974519,1019.30339,16.8
5-Feb-08,9.722222222,0.444444444,67.7,2.592758158,1019.30339,16.8
6-Feb-08,10.05555556,5.333333333,74.2,2.548055431,1015.917,16.9
7-Feb-08,10.72222222,4.888888889,70,2.682163612,1012.53061,16.9
8-Feb-08,10.33333333,-2.388888889,56.6,2.816271793,1012.53061,16.7
9-Feb-08,10.05555556,5.444444444,73.5,2.771569066,1015.917,16.5
10-Feb-08,13.22222222,5.277777778,61,2.771569066,1012.53061,16.8
11-Feb-08,13.05555556,5.055555556,59.3,3.263299061,1009.14422,16.6
12-Feb-08,11.33333333,-3.666666667,39,5.721949039,1012.53061,16.7
13-Feb-08,9.611111111,-5.055555556,43.3,3.486812696,1012.53061,16.7
14-Feb-08,8.722222222,-7.111111111,41.4,6.928922664,1012.53061,16.2
15-Feb-08,9.222222222,-5.277777778,39.9,5.230219043,1012.53061,16.3
16-Feb-08,10.72222222,4.388888889,65.5,3.620920876,1009.14422,16.2
17-Feb-08,7.277777778,1.944444444,69.7,6.079570854,1002.37144,16.5
18-Feb-08,2.666666667,-6.166666667,52.2,7.286544479,985.43949,16.4
19-Feb-08,4.055555556,-11.72222222,31.7,9.387572642,1015.917,16.2
20-Feb-08,8.833333333,-3.388888889,47,5.051408136,1022.68978,16.2
21-Feb-08,8.055555556,0.5,64.8,2.592758158,1026.07617,16.1
22-Feb-08,9.166666667,2.5,70.4,2.458649978,1022.68978,16.1
23-Feb-08,10.66666667,4,66.8,2.101028163,1015.917,16.1
24-Feb-08,13.05555556,-2.944444444,44.8,6.884219937,1012.53061,16.5
25-Feb-08,11.27777778,-11.05555556,20.9,8.627626285,1012.53061,16.1
26-Feb-08,11.55555556,-3.833333333,40.6,3.755029057,1012.53061,16.1
27-Feb-08,11.05555556,5.833333333,72.6,2.458649978,1015.917,16.2
28-Feb-08,10.11111111,5.111111111,72.2,1.966919982,1019.30339,16.1
29-Feb-08,12.27778,4.555556,61.8,2.54813,1012.53061,16.2
1-Mar-08,12.44444444,4.277777778,62.6,2.14573089,1009.14422,16.1
2-Mar-08,13.33333333,8,71.3,3.889137237,1005.75783,15.8
3-Mar-08,13.11111111,5.444444444,61.2,3.486812696,1009.14422,15.8
4-Mar-08,13,7.833333333,73,2.056325436,1012.53061,16
5-Mar-08,14.05555556,9.444444444,75.2,2.413947251,1012.53061,16
6-Mar-08,15.72222222,4.5,50.4,3.263299061,1012.53061,16.1
7-Mar-08,16.72222222,3.777777778,45.5,2.235136343,1012.53061,16.2
8-Mar-08,18.72222222,3.722222222,40.3,4.202056325,1009.14422,16.3
9-Mar-08,18.66666667,6.5,46.7,4.157353599,1005.75783,16.3
10-Mar-08,15.88888889,7.555555556,59.4,3.084488154,1005.75783,16.6
11-Mar-08,13.88888889,3,56.4,2.816271793,1009.14422,16.6
12-Mar-08,13.05555556,8.444444444,74.9,4.202056325,1005.75783,16.5
13-Mar-08,13.16666667,8.055555556,72.1,3.084488154,1002.37144,16.5
14-Mar-08,12.94444444,-0.055555556,49.2,6.258381761,1005.75783,16.5
15-Mar-08,12.5,0.222222222,47,4.55967814,1012.53061,16.4
16-Mar-08,12.05555556,6.055555556,69,2.503352705,1012.53061,16.3
17-Mar-08,12.77777778,7.277777778,70.7,2.369244524,1009.14422,16.3
18-Mar-08,12.55555556,5.888888889,65,2.14573089,1005.75783,16.4
19-Mar-08,12.61111111,7.444444444,72.2,2.27983907,1009.14422,16.5
20-Mar-08,14.5,10.94444444,79.4,2.771569066,1009.14422,16.5
21-Mar-08,15.61111111,10.88888889,74.8,2.14573089,1002.37144,16.2
22-Mar-08,17.22222222,12.61111111,75.2,2.592758158,1002.37144,16.4
23-Mar-08,18.5,10.11111111,61.2,2.235136343,1002.37144,16.4
24-Mar-08,19.22222222,11.11111111,62.2,2.682163612,998.98505,16.5
25-Mar-08,17.11111111,10.27777778,66.7,6.839517211,995.59866,16.7
26-Mar-08,14.77777778,5.5,55.6,3.352704515,1002.37144,16.6
27-Mar-08,14.27777778,7.888888889,66.9,2.548055431,1002.37144,16.4
28-Mar-08,13.77777778,9.277777778,75.9,2.771569066,1002.37144,16.6
29-Mar-08,14.44444444,9.388888889,74.6,3.531515422,1002.37144,16.6
30-Mar-08,14.38888889,9.777777778,75.5,2.27983907,1002.37144,16.6
31-Mar-08,14.33333333,7.777777778,67,3.352704515,1002.37144,16.7
1-Apr-08,14.11111111,3.388888889,52.8,4.917299955,1005.75783,16.7
2-Apr-08,13.72222222,6.833333333,66.8,2.860974519,1009.14422,16.8
3-Apr-08,13.44444444,8.833333333,74.4,2.548055431,1005.75783,16.5
4-Apr-08,14.88888889,9.5,72.2,2.771569066,1005.75783,17
5-Apr-08,15.22222222,11.05555556,76.4,2.324541797,1005.75783,17.1
6-Apr-08,14.77777778,10.94444444,79,2.905677246,1002.37144,17.1
7-Apr-08,14.38888889,6.944444444,62.2,3.129190881,1005.75783,17.2
8-Apr-08,16.11111111,7.111111111,59.4,4.336164506,1009.14422,17.4
9-Apr-08,14.27777778,10.05555556,76.7,1.877514528,1009.14422,17.3
10-Apr-08,16.11111111,11.16666667,73.5,2.503352705,1005.75783,17.3
11-Apr-08,16.5,11.88888889,75.8,1.698703621,1009.14422,17.3
12-Apr-08,18.44444444,13,72.3,1.788109075,1012.53061,17.5
13-Apr-08,18.22222222,14.44444444,79.9,1.609298167,1012.53061,18.3
14-Apr-08,20.94444444,14.94444444,70.6,1.788109075,1009.14422,18.3
15-Apr-08,20.83333333,12.44444444,61.6,1.698703621,1002.37144,18
16-Apr-08,18.44444444,11.94444444,68.9,3.665623603,1002.37144,17.9
17-Apr-08,17.05555556,1.5,46.9,4.023245418,988.82588,18.1
18-Apr-08,15.16666667,9.277777778,68.8,1.788109075,1012.53061,17.9
19-Apr-08,15.88888889,3.166666667,51.7,2.592758158,1005.75783,17.8
20-Apr-08,17.5,11.88888889,71.3,1.743406348,1009.14422,17.9
21-Apr-08,17.94444444,12.72222222,73.1,1.743406348,1009.14422,18.1
22-Apr-08,18.61111111,12.66666667,69.3,1.56459544,1009.14422,18.2
23-Apr-08,19.88888889,12.88888889,66.6,1.832811802,1009.14422,18.4
24-Apr-08,20.66666667,11.88888889,59.6,1.698703621,1002.37144,19
25-Apr-08,19.88888889,11.22222222,60.6,3.039785427,1002.37144,18.9
26-Apr-08,19.27777778,13.66666667,71.5,2.190433616,1002.37144,19.1
27-Apr-08,17.72222222,12.05555556,70.3,5.006705409,1005.75783,19.1
28-Apr-08,16.94444444,10.16666667,65.1,4.917299955,1005.75783,18.8
29-Apr-08,15.66666667,8.555555556,64.5,3.263299061,1005.75783,18.8
30-Apr-08,16,8.888888889,63.5,2.682163612,1009.14422,18.9
1-May-08,17.33333333,9.888888889,64.5,2.905677246,1009.14422,18.8
2-May-08,17.55555556,11.33333333,68.9,2.235136343,1009.14422,18.8
3-May-08,18.44444444,12.77777778,71.6,2.458649978,1002.37144,18.8
4-May-08,18.61111111,13.66666667,74.2,1.877514528,1002.37144,18.8
5-May-08,18.72222222,11.44444444,63.9,3.084488154,1002.37144,19.3
6-May-08,20,7.166666667,46.5,5.677246312,1005.75783,19.5
7-May-08,17.44444444,11.38888889,68.3,2.726866339,1002.37144,19.5
8-May-08,16.72222222,8.166666667,58.1,3.665623603,1002.37144,19.2
9-May-08,19,4.611111111,44,5.319624497,1002.37144,19.1
10-May-08,18.61111111,7.888888889,51.9,4.023245418,1005.75783,19.3
11-May-08,18.16666667,9.666666667,58.9,2.413947251,1009.14422,19.3
12-May-08,19.27777778,11.77777778,63.9,2.682163612,1005.75783,19.5
13-May-08,19.38888889,11,61.2,2.548055431,1005.75783,19.8
14-May-08,18.72222222,12.94444444,70.6,2.056325436,1005.75783,19.7
15-May-08,20.33333333,10.94444444,56.1,2.860974519,1002.37144,19.9
16-May-08,19.66666667,13.77777778,69.3,2.548055431,1005.75783,20.1
17-May-08,21.05555556,13.11111111,61.5,2.816271793,1005.75783,20.3
18-May-08,22.38888889,12,55.9,3.039785427,1005.75783,21
19-May-08,22,12.77777778,58.8,1.966919982,1005.75783,21
20-May-08,21.88888889,13.61111111,61.2,1.922217255,1009.14422,21
21-May-08,22.88888889,13.05555556,55.7,1.922217255,1005.75783,21.5
22-May-08,23,14,58.7,2.682163612,1002.37144,21.7
23-May-08,21.22222222,15.22222222,69.3,2.503352705,1005.75783,21.8
24-May-08,21.16666667,15.55555556,71.3,2.27983907,1005.75783,21.7
25-May-08,20.44444444,14.88888889,70.8,3.039785427,1005.75783,21.9
26-May-08,25.16666667,8,35,5.14081359,1002.37144,22.2
27-May-08,27,7.055555556,30.7,5.006705409,1005.75783,22.2
28-May-08,25.88888889,8.5,37.4,4.067948145,1005.75783,22.3
29-May-08,26.05555556,12.05555556,45.1,2.726866339,1002.37144,22.5
30-May-08,26.16666667,7.388888889,36.8,4.112650872,941.41642,22.4
31-May-08,24.88888889,8.833333333,38.8,2.682163612,917.71169,22.6
1-Jun-08,23.72222222,13.94444444,56.5,2.235136343,1002.37144,22.6
2-Jun-08,23.94444444,15.66666667,61,2.458649978,998.98505,22.8
3-Jun-08,24.94444444,14.88888889,57.5,2.860974519,1002.37144,23.4
4-Jun-08,23.66666667,18.72222222,75.4,2.14573089,1005.75783,23.6
5-Jun-08,23.5,17.94444444,72.7,2.235136343,1005.75783,23.6
6-Jun-08,22.83333333,17.77777778,74.3,2.503352705,1002.37144,23.3
7-Jun-08,24.83333333,14.16666667,56,4.246759052,1002.37144,23.6
8-Jun-08,23.83333333,17.66666667,70.5,2.235136343,1002.37144,23.6
9-Jun-08,24,18,70.9,2.369244524,1002.37144,23.7
10-Jun-08,27.72222222,8.611111111,32.3,7.331247206,1002.37144,23.8
11-Jun-08,27.66666667,5.277777778,25.5,5.364327224,1002.37144,24.2
12-Jun-08,26.44444444,6.888888889,31.8,4.55967814,1002.37144,24.1
13-Jun-08,24.77777778,12.83333333,51.4,2.503352705,1005.75783,24.2
14-Jun-08,23.88888889,15.05555556,59.8,2.190433616,1002.37144,24.1
15-Jun-08,24.16666667,18.05555556,69.9,2.458649978,1002.37144,24.2
16-Jun-08,25.94444444,16.22222222,59.3,3.084488154,1002.37144,24.4
17-Jun-08,26.22222222,15.88888889,56.6,2.637460885,1005.75783,24.6
18-Jun-08,31.83333333,5.833333333,22.8,5.587840858,1002.37144,25
19-Jun-08,33.22222222,7.111111111,22,4.55967814,1002.37144,25.1
20-Jun-08,32.44444444,11.33333333,30.3,4.067948145,998.98505,25.2
21-Jun-08,30,15.72222222,45.2,3.486812696,998.98505,25.3
22-Jun-08,31,12.16666667,34.9,3.844434511,1002.37144,25.3
23-Jun-08,31.27777778,7.777777778,26,3.531515422,1002.37144,25.6
24-Jun-08,31,8.888888889,28.2,3.844434511,1002.37144,25.5
25-Jun-08,30.16666667,8.944444444,30.7,3.576218149,978.66671,25.6
26-Jun-08,30.33333333,14.16666667,42.9,3.039785427,1002.37144,25.8
27-Jun-08,29.94444444,14.22222222,42.9,2.950379973,1002.37144,26.4
28-Jun-08,27.55555556,19.83333333,63.4,2.637460885,1002.37144,26.5
29-Jun-08,27.83333333,21.22222222,67.9,2.056325436,998.98505,26.9
30-Jun-08,31.22222222,15.27777778,41.6,4.291461779,998.98505,27.1
1-Jul-08,29.55555556,12.5,40.4,3.084488154,998.98505,27
2-Jul-08,29.5,12.61111111,41.3,2.950379973,998.98505,27
3-Jul-08,28.61111111,17.05555556,53.5,2.905677246,998.98505,27.1
4-Jul-08,28.5,17.11111111,56.4,2.771569066,998.98505,27.3
5-Jul-08,26.94444444,20.77777778,69.2,2.413947251,998.98505,27.5
6-Jul-08,29.27777778,17.77777778,52.1,3.263299061,998.98505,27.5
7-Jul-08,31.77777778,10.55555556,32.4,4.783191775,1002.37144,27.6
8-Jul-08,31.27777778,6.111111111,24.4,4.336164506,998.98505,27.6
9-Jul-08,30.27777778,12.27777778,40,2.9950827,995.59866,27.7
10-Jul-08,28.77777778,18.88888889,58,2.771569066,998.98505,27.7
11-Jul-08,29.77777778,17.33333333,51.3,3.352704515,998.98505,27.9
12-Jul-08,30.94444444,10.5,29.2,4.42556996,998.98505,28.2
13-Jul-08,32.05555556,11.94444444,31.5,4.604380867,998.98505,28.7
14-Jul-08,32.5,10,28.7,4.380867233,1002.37144,28.6
15-Jul-08,32.5,9.111111111,30.1,5.766651766,1002.37144,28.4
16-Jul-08,28.5,19.33333333,59,2.369244524,995.59866,28.1
17-Jul-08,29.55555556,17.22222222,50.8,4.649083594,995.59866,28
18-Jul-08,30.5,12.83333333,38.4,4.604380867,998.98505,28.2
19-Jul-08,29.05555556,17.77777778,53.5,2.592758158,998.98505,28.3
20-Jul-08,28.61111111,19.22222222,57.9,1.966919982,998.98505,28.8
21-Jul-08,31.5,17.5,49.1,3.308001788,998.98505,28.7
22-Jul-08,30.88888889,18.33333333,51.6,2.860974519,995.59866,29
23-Jul-08,29.11111111,21.88888889,65.6,3.308001788,995.59866,29.1
24-Jul-08,28.77777778,22.38888889,69.7,2.682163612,995.59866,28.8
25-Jul-08,27.27777778,18.55555556,60.1,2.592758158,998.98505,28.6
26-Jul-08,26.33333333,17.5,59.3,2.413947251,998.98505,28.4
27-Jul-08,27.05555556,18.16666667,59.3,2.771569066,998.98505,28.5
28-Jul-08,27.77777778,21,67.1,1.966919982,998.98505,28.5
29-Jul-08,28.55555556,21.16666667,65.2,2.056325436,998.98505,28.5
30-Jul-08,30.22222222,20.11111111,57.9,2.726866339,998.98505,29.2
31-Jul-08,33.83333333,7.333333333,28.6,4.604380867,998.98505,29
1-Aug-08,33.33333333,3.333333333,16.3,4.42556996,998.98505,28.7
2-Aug-08,32.16666667,6.722222222,22.9,4.202056325,998.98505,28.6
3-Aug-08,31.22222222,12.33333333,34.5,3.352704515,998.98505,28.6
4-Aug-08,31.66666667,11.55555556,35.4,3.486812696,995.59866,28.8
5-Aug-08,32.38888889,12.72222222,34.7,3.486812696,995.59866,28.9
6-Aug-08,33,10.83333333,30.3,3.889137237,995.59866,28.9
7-Aug-08,33.88888889,9.388888889,28.4,3.620920876,995.59866,29
8-Aug-08,32.11111111,13.33333333,37.4,3.665623603,995.59866,29.2
9-Aug-08,29.88888889,18.16666667,53.7,2.413947251,995.59866,29.2
10-Aug-08,28.61111111,22.05555556,69.1,1.922217255,995.59866,29.1
11-Aug-08,27.66666667,22.05555556,72.4,2.592758158,995.59866,29
12-Aug-08,27.16666667,18.61111111,61,3.129190881,998.98505,29.2
13-Aug-08,31.27777778,16.16666667,48.7,3.173893608,998.98505,29.2
14-Aug-08,31.5,19.27777778,52.7,2.860974519,995.59866,29.2
15-Aug-08,31.11111111,17.33333333,50.7,2.950379973,995.59866,29.4
16-Aug-08,28.61111111,22.77777778,71.9,2.056325436,995.59866,29.4
17-Aug-08,28.66666667,22.88888889,72.5,2.011622709,998.98505,29.6
18-Aug-08,29.33333333,22.61111111,67.7,2.27983907,1002.37144,29.6
19-Aug-08,30.11111111,22.33333333,64.8,2.413947251,998.98505,29.6
20-Aug-08,29.61111111,23.83333333,71.6,2.235136343,998.98505,29.9
21-Aug-08,31.33333333,21.11111111,58,2.637460885,998.98505,29.7
22-Aug-08,30.5,21.88888889,61.6,2.324541797,998.98505,29.9
23-Aug-08,32.22222222,14.5,37.1,4.023245418,995.59866,30.1
24-Aug-08,29.88888889,21,60.3,2.771569066,998.98505,30.6
25-Aug-08,29.44444444,22.61111111,67.7,2.682163612,1002.37144,30.6
26-Aug-08,29.33333333,23.11111111,70,2.101028163,1002.37144,29.9
27-Aug-08,29.83333333,23.5,69.8,2.011622709,1002.37144,29.8
28-Aug-08,32.61111111,18.83333333,49.9,2.682163612,998.98505,29.7
29-Aug-08,29.16666667,23.66666667,73.2,2.190433616,1002.37144,29.5
30-Aug-08,28.61111111,21.61111111,66.4,2.458649978,1002.37144,29.6
31-Aug-08,27.72222222,20.27777778,64.8,2.369244524,1002.37144,29.7
1-Sep-08,27.5,19.5,62.8,2.101028163,1002.37144,29.5
2-Sep-08,27.11111111,18.77777778,61.6,2.235136343,1002.37144,29.4
3-Sep-08,27.05555556,18.44444444,61.1,2.27983907,1002.37144,29.4
4-Sep-08,27.05555556,19.94444444,66.3,2.011622709,1002.37144,29.4
5-Sep-08,28.33333333,21.66666667,67.7,2.324541797,1002.37144,29.6
6-Sep-08,28.44444444,19.44444444,61.5,2.324541797,1002.37144,29.4
7-Sep-08,28.44444444,20.66666667,65.9,2.503352705,998.98505,29.2
8-Sep-08,27.66666667,21.33333333,69.9,2.056325436,1002.37144,29
9-Sep-08,27.55555556,22,72.9,1.966919982,1002.37144,29.1
10-Sep-08,27.44444444,21.33333333,70.5,1.788109075,1002.37144,29.2
11-Sep-08,26.94444444,15.33333333,52.1,2.950379973,982.0531,28.9
12-Sep-08,26,19,64.9,2.458649978,982.0531,28.9
13-Sep-08,27.16666667,21.11111111,69.9,2.011622709,1002.37144,28.7
14-Sep-08,27.38888889,20.44444444,66.8,2.101028163,1005.75783,28.6
15-Sep-08,28.22222222,19.72222222,62.7,2.413947251,1005.75783,29.1
16-Sep-08,26.83333333,20.44444444,69.5,2.27983907,1002.37144,28.9
17-Sep-08,26.33333333,19.22222222,66,2.9950827,1002.37144,28.7
18-Sep-08,26.94444444,15.61111111,52.7,3.889137237,1002.37144,28.6
19-Sep-08,25.77777778,14.16666667,50.4,2.905677246,1002.37144,28.3
20-Sep-08,24.11111111,15.83333333,60.2,3.263299061,1002.37144,28.1
21-Sep-08,20.72222222,16.88888889,79.9,3.129190881,1002.37144,27.2
22-Sep-08,22.5,14.38888889,61.6,3.129190881,1002.37144,27.4
23-Sep-08,22.05555556,12.11111111,55,3.844434511,1002.37144,27.3
24-Sep-08,22.44444444,13.05555556,57.2,2.816271793,1005.75783,27.2
25-Sep-08,22.38888889,15.77777778,66.6,2.369244524,1005.75783,28
26-Sep-08,24.77777778,15,55.8,3.665623603,1002.37144,27
27-Sep-08,25.27777778,8.5,36.6,5.9901654,1002.37144,26.6
28-Sep-08,23.38888889,9.166666667,42.1,4.023245418,1005.75783,26.7
29-Sep-08,23.33333333,15.16666667,61,3.397407242,1005.75783,26
30-Sep-08,21.94444444,5.111111111,35.3,6.928922664,1009.14422,25.9
1-Oct-08,20.55555556,7.388888889,45,2.905677246,1012.53061,25.7
2-Oct-08,21.16666667,9.888888889,51.1,2.905677246,1012.53061,25.4
3-Oct-08,21.33333333,12.38888889,58.5,1.788109075,1012.53061,25.2
4-Oct-08,22.5,16.5,69.8,2.190433616,1009.14422,25
5-Oct-08,23.72222222,17.72222222,70.4,2.637460885,1009.14422,25.4
6-Oct-08,22.72222222,15.38888889,63.9,3.665623603,1009.14422,25.4
7-Oct-08,21.22222222,12.44444444,60.2,3.263299061,1009.14422,25.1
8-Oct-08,20.55555556,12.77777778,62.9,2.413947251,1009.14422,25.1
9-Oct-08,20.88888889,12.66666667,62.5,2.369244524,1009.14422,25.1
10-Oct-08,23.16666667,6,37,3.486812696,1012.53061,25.3
11-Oct-08,22.27777778,3.388888889,30.3,4.693786321,1012.53061,25.2
12-Oct-08,22.5,4.166666667,31,4.917299955,1009.14422,25
13-Oct-08,23.77777778,6.722222222,35.4,3.352704515,1009.14422,24.8
14-Oct-08,20.66666667,11.38888889,58.2,3.933839964,1012.53061,24.7
15-Oct-08,20.72222222,14,66.1,3.486812696,1009.14422,24.5
16-Oct-08,21.11111111,11.05555556,55.7,4.693786321,1009.14422,24.6
17-Oct-08,19.33333333,11.38888889,63.1,2.369244524,1009.14422,24.5
18-Oct-08,19.38888889,11.5,62.5,2.101028163,1012.53061,24.5
19-Oct-08,21.11111111,10.55555556,55.5,2.458649978,1012.53061,24.3
20-Oct-08,21.5,10.11111111,51.5,2.816271793,1009.14422,24.6
21-Oct-08,22.55555556,7.611111111,41.9,2.905677246,1005.75783,24.9
22-Oct-08,21.44444444,10.44444444,52.2,2.682163612,1005.75783,24.8
23-Oct-08,21.16666667,10.77777778,53.8,2.771569066,1005.75783,24.6
24-Oct-08,20.66666667,7.944444444,47.2,3.620920876,1009.14422,24.2
25-Oct-08,19.05555556,6.5,46.3,2.637460885,1009.14422,24.1
26-Oct-08,19.16666667,6.666666667,46.5,3.084488154,1009.14422,24.1
27-Oct-08,17.94444444,8,54.2,3.844434511,1005.75783,23.9
28-Oct-08,18.77777778,5.833333333,44.2,4.649083594,1009.14422,24
29-Oct-08,18.72222222,5.611111111,44.7,3.263299061,1012.53061,23.9
30-Oct-08,19,8.833333333,54.6,2.726866339,1012.53061,23.7
31-Oct-08,19.72222222,13.05555556,66.5,1.832811802,1012.53061,23.6
1-Nov-08,24.33333333,9.166666667,44.9,4.42556996,1012.53061,23.5
2-Nov-08,20.72222222,10.16666667,54.1,2.548055431,1012.53061,23.7
3-Nov-08,19.83333333,14.27777778,70.8,2.011622709,1012.53061,23.1
4-Nov-08,19.5,13.83333333,71.6,2.190433616,1015.917,23.3
5-Nov-08,18.22222222,5.777777778,49.3,2.592758158,1015.917,23.4
6-Nov-08,17.38888889,3.222222222,44.5,2.324541797,1012.53061,23.4
7-Nov-08,16.72222222,5.388888889,51.1,2.101028163,1012.53061,23.2
8-Nov-08,16.5,5.388888889,48.5,2.101028163,992.21227,23.1
9-Nov-08,18,5.888888889,47.5,2.592758158,1012.53061,23.2
10-Nov-08,17.33333333,4.666666667,46.6,2.413947251,1012.53061,23
11-Nov-08,17.22222222,7.388888889,55.3,2.056325436,1012.53061,22.8
12-Nov-08,17.16666667,9.611111111,62.8,2.592758158,1012.53061,22.6
13-Nov-08,16.27777778,10.05555556,67.9,2.458649978,1012.53061,22.6
14-Nov-08,15.88888889,6.833333333,57.8,2.905677246,1012.53061,22.7
15-Nov-08,15.27777778,5.666666667,55.9,2.324541797,1015.917,22.5
16-Nov-08,15.5,4.333333333,51.7,2.548055431,1012.53061,22.7
17-Nov-08,15.16666667,7,60.5,1.788109075,1009.14422,22.5
18-Nov-08,15.11111111,12.05555556,81.7,2.101028163,1009.14422,22.3
19-Nov-08,14.44444444,11.94444444,84.3,3.576218149,1009.14422,22.1
20-Nov-08,15.61111111,10.05555556,71.8,2.235136343,1009.14422,22
21-Nov-08,14.77777778,9.055555556,69.8,2.190433616,1009.14422,21.9
22-Nov-08,14.44444444,11,80,1.922217255,1002.37144,21.6
